time,m_dot,cost_eur,true_cost_eur
2023-05-23 07:00:00+00:00,65.0,51708.69113819839,51708.69114385688
2023-05-23 08:00:00+00:00,70.0,55675.99706893527,55675.99706828381
2023-05-23 09:00:00+00:00,75.0,59638.11839439215,59638.11839924082
2023-05-23 10:00:00+00:00,80.0,63561.03375895697,63561.03375957271
2023-05-23 11:00:00+00:00,80.0,63520.91308768469,63520.91308802203
2023-05-23 12:00:00+00:00,80.0,63492.11679943281,63492.11679957033
2023-05-23 13:00:00+00:00,65.0,51700.661472876236,51700.66147820415
2023-05-23 14:00:00+00:00,55.0,43766.165817322,43766.165822731375
2023-05-23 15:00:00+00:00,60.0,47733.3022865518,47733.3022911126
2023-05-23 16:00:00+00:00,55.0,43765.281519040625,43765.28152441291
2023-05-23 17:00:00+00:00,55.0,43769.91180309725,43769.91180866376
2023-05-23 18:00:00+00:00,55.0,43769.8872392561,43769.88724482158
2023-05-23 19:00:00+00:00,60.0,47741.13465285762,47741.13465769516
2023-05-23 20:00:00+00:00,60.0,47736.83160239151,47736.831607077016
2023-05-23 21:00:00+00:00,80.0,63605.21907484907,63605.21907577142
2023-05-23 22:00:00+00:00,80.0,63606.371735263645,63606.37173619399
2023-05-23 23:00:00+00:00,80.0,63605.78529400009,63605.78529492637
2023-05-24 00:00:00+00:00,80.0,63607.504173565685,63607.50417450389
2023-05-24 01:00:00+00:00,80.0,63608.83883299309,63608.83883394056
2023-05-24 02:00:00+00:00,80.0,63621.82142924148,63621.82143027904
2023-05-24 03:00:00+00:00,80.0,63642.83220416683,63642.83220535018
2023-05-24 04:00:00+00:00,70.0,55717.539182069086,55717.53918122114
2023-05-24 05:00:00+00:00,65.0,51757.228667384545,51757.22867504124
2023-05-24 06:00:00+00:00,70.0,55719.539419112145,55719.53941825473
2023-05-24 07:00:00+00:00,75.0,59686.0927308048,59686.09273740455
2023-05-24 08:00:00+00:00,80.0,63646.04752006012,63646.04752126579
2023-05-24 09:00:00+00:00,80.0,63636.0982406922,63636.098241828826
2023-05-24 10:00:00+00:00,60.0,47784.85744639492,47784.85745277735
2023-05-24 11:00:00+00:00,70.0,55713.53870798298,55713.53870715395
2023-05-24 12:00:00+00:00,70.0,55713.6378932909,55713.637892461404
2023-05-24 13:00:00+00:00,10.0,8093.059028601743,8093.0590297052195
2023-05-24 14:00:00+00:00,65.0,51758.53198992751,51758.53199763785
2023-05-24 15:00:00+00:00,70.0,55712.16664455675,55712.166643734214
2023-05-24 16:00:00+00:00,65.0,51743.611193918434,51743.611201014515
2023-05-24 17:00:00+00:00,40.0,31883.69890680702,31883.69891009786
2023-05-24 18:00:00+00:00,10.0,7979.104896694891,7979.104897007622
2023-05-24 19:00:00+00:00,50.0,39836.18772122154,39836.18772492391
2023-05-24 20:00:00+00:00,65.0,51742.98200372528,51742.98201079546
2023-05-24 21:00:00+00:00,80.0,63643.641088668286,63643.64108985726
2023-05-24 22:00:00+00:00,80.0,63642.14465234059,63642.14465351917
2023-05-24 23:00:00+00:00,80.0,63642.14465234059,63642.14465351917
2023-05-25 00:00:00+00:00,80.0,63590.69959804791,63590.69959886951
2023-05-25 01:00:00+00:00,80.0,63574.21857633072,63574.21857703796
2023-05-25 02:00:00+00:00,80.0,63570.78081719953,63570.78081788291
2023-05-25 03:00:00+00:00,80.0,63574.21857633072,63574.21857703796
2023-05-25 04:00:00+00:00,80.0,63700.64722390848,63700.64722549303
2023-05-25 05:00:00+00:00,75.0,59727.1457602131,59727.14576831131
2023-05-25 06:00:00+00:00,80.0,63677.55357139188,63677.55357281617
2023-05-25 07:00:00+00:00,80.0,63596.88756448406,63596.887565348596
2023-05-25 08:00:00+00:00,80.0,63591.22537297386,63591.225373799105
2023-05-25 09:00:00+00:00,80.0,63563.29863556105,63563.29863619251
2023-05-25 10:00:00+00:00,80.0,63642.14465234059,63642.14465351917
2023-05-25 11:00:00+00:00,80.0,63642.14465234059,63642.14465351917
2023-05-25 12:00:00+00:00,80.0,63541.19586655873,63541.19586703682
2023-05-25 13:00:00+00:00,80.0,63480.56997317451,63480.569973231904
2023-05-25 14:00:00+00:00,80.0,63595.29001759368,63595.29001844714
2023-05-25 15:00:00+00:00,80.0,63642.16487445313,63642.164875631854
2023-05-25 16:00:00+00:00,75.0,59742.86936266886,59742.869371340996
2023-05-25 17:00:00+00:00,80.0,63682.71021008867,63682.71021154874
2023-05-25 18:00:00+00:00,75.0,59724.169050340526,59724.16905833009
2023-05-25 19:00:00+00:00,80.0,63686.815298933565,63686.815300422124
2023-05-25 20:00:00+00:00,80.0,63604.5719672479,63604.571968165765
2023-05-25 21:00:00+00:00,80.0,63592.25670071322,63592.25670154562
2023-05-25 22:00:00+00:00,80.0,63599.577105451404,63599.577106334604
2023-05-25 23:00:00+00:00,80.0,63597.39311729747,63597.39311816551
2023-05-26 00:00:00+00:00,80.0,63594.56202154237,63594.56202239077
2023-05-26 01:00:00+00:00,80.0,63480.56997317451,63480.569973231904
2023-05-26 02:00:00+00:00,80.0,63480.56997317451,63480.569973231904
2023-05-26 03:00:00+00:00,80.0,63516.88888728994,63516.88888759936
2023-05-26 04:00:00+00:00,80.0,63731.30394651371,63731.30394831099
2023-05-26 05:00:00+00:00,80.0,63680.70822094756,63680.70822239375
2023-05-26 06:00:00+00:00,80.0,63664.4091982432,63664.40919957628
2023-05-26 07:00:00+00:00,80.0,63623.762752044975,63623.762753096
2023-05-26 08:00:00+00:00,80.0,63550.235150862514,63550.23515140332
2023-05-26 09:00:00+00:00,80.0,63480.42841838676,63480.42841844317
2023-05-26 10:00:00+00:00,80.0,63480.489084724366,63480.4890847812
2023-05-26 11:00:00+00:00,80.0,63474.260674063145,63474.26067407676
2023-05-26 12:00:00+00:00,80.0,63472.29912914711,63472.29912914711
2023-05-26 13:00:00+00:00,80.0,63480.489084724366,63480.4890847812
2023-05-26 14:00:00+00:00,80.0,63491.34835915643,63491.34835928861
2023-05-26 15:00:00+00:00,80.0,63559.4968784042,63559.496879009275
2023-05-26 16:00:00+00:00,80.0,63635.89601956683,63635.89602070206
2023-05-26 17:00:00+00:00,80.0,63640.66843812543,63640.668439293775
2023-05-26 18:00:00+00:00,80.0,63700.50566912073,63700.50567070429
2023-05-26 19:00:00+00:00,80.0,63694.742367047846,63694.74236859141
2023-05-26 20:00:00+00:00,80.0,63673.509148884594,63673.50915028082
2023-05-26 21:00:00+00:00,80.0,63654.864361126005,63654.86436239285
2023-05-26 22:00:00+00:00,80.0,63649.32350229102,63649.32350351942
2023-05-26 23:00:00+00:00,80.0,63639.515777710854,63639.515778871195
2023-05-27 00:00:00+00:00,80.0,63639.53599982339,63639.53600098388
2023-05-27 01:00:00+00:00,80.0,63649.32833341213,63649.32833586519
2023-05-27 02:00:00+00:00,80.0,63662.85424026738,63662.85423738787
2023-05-27 03:00:00+00:00,80.0,63665.64119006536,63665.64118680526
2023-05-27 04:00:00+00:00,80.0,63666.060879404045,63666.06088050727
2023-05-27 05:00:00+00:00,80.0,63673.266129916505,63673.26612882263
2023-05-27 06:00:00+00:00,80.0,63658.9155225087,63658.91552368954
2023-05-27 07:00:00+00:00,80.0,63627.42426522974,63627.424270678865
2023-05-27 08:00:00+00:00,80.0,63558.51220165543,63558.51220122648
2023-05-27 09:00:00+00:00,80.0,63535.16418926639,63535.164189318675
2023-05-27 10:00:00+00:00,80.0,63546.95935983642,63546.9593599079
2023-05-27 11:00:00+00:00,80.0,63553.54196098536,63553.541961205156
2023-05-27 12:00:00+00:00,80.0,63548.78242364139,63548.78242362212
2023-05-27 13:00:00+00:00,80.0,63559.47242436027,63559.47242436955
2023-05-27 14:00:00+00:00,80.0,63569.83343656446,63569.833436461005
2023-05-27 15:00:00+00:00,80.0,63682.93013146875,63682.93012809819
2023-05-27 16:00:00+00:00,80.0,63749.51717273807,63749.51717076064
2023-05-27 17:00:00+00:00,80.0,63791.08560258613,63791.08560949932
2023-05-27 18:00:00+00:00,80.0,63837.350373382134,63837.35038280095
2023-05-27 19:00:00+00:00,80.0,63826.059938854014,63826.059939452345
2023-05-27 20:00:00+00:00,80.0,63806.31263132053,63806.31262988206
2023-05-27 21:00:00+00:00,80.0,63802.13720247714,63802.13720418021
2023-05-27 22:00:00+00:00,80.0,63789.122904028096,63789.12290130962
2023-05-27 23:00:00+00:00,80.0,63789.578189050306,63789.57818655734
2023-05-28 00:00:00+00:00,80.0,63792.04377581667,63792.043777612045
2023-05-28 01:00:00+00:00,80.0,63790.60282139538,63790.602820806525
2023-05-28 02:00:00+00:00,80.0,63797.10673304842,63797.106734025125
2023-05-28 03:00:00+00:00,80.0,63800.91085317466,63800.910849435626
2023-05-28 04:00:00+00:00,80.0,63796.96930396093,63796.969308918306
2023-05-28 05:00:00+00:00,80.0,63785.84964281486,63785.849641282264
2023-05-28 06:00:00+00:00,80.0,63744.35897721282,63744.358979495446
2023-05-28 07:00:00+00:00,80.0,63676.936680964565,63676.936680964565
2023-05-28 08:00:00+00:00,80.0,63677.27425783578,63677.274257888355
2023-05-28 09:00:00+00:00,80.0,63669.77468364163,63669.774684143056
2023-05-28 10:00:00+00:00,80.0,63676.356063018415,63676.356063356405
2023-05-28 11:00:00+00:00,80.0,63683.11353926618,63683.11353895761
2023-05-28 12:00:00+00:00,80.0,63689.444674822706,63689.444674719445
2023-05-28 13:00:00+00:00,80.0,63706.16956208623,63706.16956190085
2023-05-28 14:00:00+00:00,80.0,63712.40932130662,63712.409321412015
2023-05-28 15:00:00+00:00,80.0,63728.89835489471,63728.89835489661
2023-05-28 16:00:00+00:00,80.0,63835.81915956859,63835.81915981473
2023-05-28 17:00:00+00:00,80.0,63888.218039711945,63888.21803642229
2023-05-28 18:00:00+00:00,80.0,63959.88679095344,63959.88678588986
2023-05-28 19:00:00+00:00,80.0,63954.13085815599,63954.130857757395
2023-05-28 20:00:00+00:00,80.0,63926.38405662989,63926.38405273027
2023-05-28 21:00:00+00:00,80.0,63907.18417366907,63907.18417059284
2023-05-28 22:00:00+00:00,80.0,63799.1576959881,63799.15769605196
2023-05-28 23:00:00+00:00,80.0,63788.98150186991,63788.98150173345
2023-05-29 00:00:00+00:00,80.0,63795.41293486748,63795.41293476098
2023-05-29 01:00:00+00:00,80.0,63801.89991528897,63801.89991539852
2023-05-29 02:00:00+00:00,80.0,63906.696808451125,63906.69680797768
2023-05-29 03:00:00+00:00,80.0,63931.83387976856,63931.83387981194
2023-05-29 04:00:00+00:00,80.0,63946.451052572855,63946.4510473234
2023-05-29 05:00:00+00:00,80.0,63936.94640821164,63936.94640943254
2023-05-29 06:00:00+00:00,80.0,63885.7469441029,63885.74694502785
