aware,horizon,lagged,annual,constant,saving_vs_horizon_pct,saving_vs_lagged_pct,year,price_co2_eur_per_t
84272150.69186245,85708917.63466747,85709918.95220256,85708930.7461546,84599811.7719258,1.6763330846496185,1.677481763974019,2021,20.0
86596816.66752839,86304441.12851562,86307452.6990961,86282392.84904617,85993473.25892699,-0.33877229860905944,-0.33527112593756675,2022,20.0
84555143.06496829,84465804.83375986,84479704.65666704,84481295.19780767,84841584.21498802,-0.10576851944317404,-0.08929767049711819,2023,20.0
83138567.94013306,82810693.57923661,82796136.69170576,82810134.37522593,85021196.36804293,-0.39593239317906426,-0.4135836068080762,2024,20.0
144844037.23440883,147116782.83388874,147130708.4912115,147120681.37536448,147312251.23660934,1.5448581431026105,1.5541767454611741,2025,20.0
