seed,year,aware_eur,blind_lagged_eur,blind_horizon_eur,saving_vs_lagged_pct,saving_vs_horizon_pct,surrogate,carbon_price_eur_per_t
19,2021,334404216.71297586,334632751.3943428,334668165.8128187,0.06829417635143768,0.07886889964624667,hard_volmatch,80.0
19,2022,337206689.79677576,337611983.6144939,337580397.325907,0.12004722503598617,0.11070178603126912,hard_volmatch,80.0
19,2023,337967043.50497085,337015696.990937,337030367.3984231,-0.2822855203861432,-0.2779203885329638,hard_volmatch,80.0
19,2024,334349568.09951484,334825809.00580454,334851584.67282104,0.1422354231604173,0.14992211364229216,hard_volmatch,80.0
19,2025,327483702.3399053,328450760.5498339,328440901.52572405,0.2944301935272414,0.29143726660479957,hard_volmatch,80.0
13,2021,332495049.94759524,334584262.84062594,334579001.19617754,0.6244205496377059,0.6228577529168953,hard_volmatch,80.0
13,2022,338653157.097469,337562598.56402403,337556096.0537892,-0.32306853249860246,-0.32500110544736194,hard_volmatch,80.0
13,2023,338569508.88543767,337418801.1009986,337437538.4837188,-0.3410325034302546,-0.33546072165100027,hard_volmatch,80.0
13,2024,334896057.7408056,336028676.2949746,335998299.01348436,0.3370600886380178,0.3280496585592826,hard_volmatch,80.0
13,2025,328117082.02222365,328438877.5173968,328447354.1710444,0.0979772850295749,0.10055558208234588,hard_volmatch,80.0
0,2021,333181267.3558535,334634931.2878572,334633317.57903385,0.4344029257224246,0.43392278858706523,hard_volmatch,80.0
0,2022,339304351.42072344,337519642.51813066,337571461.02030414,-0.5287718632544203,-0.5133403147237809,hard_volmatch,80.0
0,2023,336758372.0788164,337626920.0601331,337597975.58210313,0.2572508084254635,0.24869921149231816,hard_volmatch,80.0
0,2024,335341627.6311834,335623832.4904964,335642009.48140097,0.08408367701986781,0.08949471214336355,hard_volmatch,80.0
0,2025,329032644.5959891,328394933.9146854,328428325.39631337,-0.19419017026290436,-0.1840033739314381,hard_volmatch,80.0
53,2021,338225481.16069645,334925740.79894155,334927484.20546407,-0.9852155149029747,-0.9846898540011121,hard_volmatch,80.0
53,2022,333619299.72920054,337456540.681934,337431840.5876472,1.1371067056454558,1.1298699173756124,hard_volmatch,80.0
53,2023,338612403.1732748,337779477.48890233,337812982.3678578,-0.2465885999245914,-0.23664596896589385,hard_volmatch,80.0
53,2024,334585814.41710156,335781517.0564591,335752843.93517166,0.3560954306953466,0.34758589216758384,hard_volmatch,80.0
53,2025,328821708.0006868,328495189.9037365,328498843.4503817,-0.0993981364068181,-0.09828483623075385,hard_volmatch,80.0
23,2021,336176934.9311678,334654596.15128624,334656944.84122753,-0.454898512492964,-0.45419349975282425,hard_volmatch,80.0
23,2022,335453245.16855663,337687839.2258882,337674434.3961134,0.6617336479910323,0.6577901674816076,hard_volmatch,80.0
23,2023,334208672.1289261,337270015.0288759,337252720.7625053,0.9076830917470348,0.9026016533526576,hard_volmatch,80.0
23,2024,337252616.47004294,335217423.39162886,335200186.4673496,-0.6071262817495022,-0.6122997795209382,hard_volmatch,80.0
23,2025,329652646.23654276,328238897.6962595,328253571.8661755,-0.43070719229367355,-0.4262175617506067,hard_volmatch,80.0
37,2021,333375796.1237784,334712973.7304881,334717423.4119063,0.39949978389138213,0.4008238574652508,hard_volmatch,80.0
37,2022,338445435.57267743,337692605.5835576,337710903.6519905,-0.22293351310399062,-0.21750316994321628,hard_volmatch,80.0
37,2023,337098700.16239345,337419861.03359234,337402263.37634647,0.09518137735434576,0.08997071060380428,hard_volmatch,80.0
37,2024,334556495.30737364,335766471.5079307,335753500.9644887,0.3603624254449938,0.356513231783589,hard_volmatch,80.0
37,2025,328744774.16946685,328183113.3611393,328176811.42977655,-0.17114250717388155,-0.17306607898828855,hard_volmatch,80.0
31,2021,332309553.2913964,334495414.34278345,334500056.7138114,0.6534801248865701,0.6548589091239376,hard_volmatch,80.0
31,2022,339515200.9496023,337620354.36114705,337635435.0785042,-0.5612358863969359,-0.5567442500995292,hard_volmatch,80.0
31,2023,338687539.1625738,337803249.5971242,337825057.5370972,-0.2617765123645878,-0.2553042192205911,hard_volmatch,80.0
31,2024,333813852.99522066,336135725.11939293,336148201.85028815,0.6907543443493126,0.694440381420559,hard_volmatch,80.0
31,2025,327951699.59031624,328238782.91393703,328213593.09430593,0.08746173169185445,0.07979361900299065,hard_volmatch,80.0
