time,m_dot,cost_eur,true_cost_eur
2022-04-19 09:00:00+00:00,10.0,7985.282844445355,7985.280224666285
2022-04-19 10:00:00+00:00,10.0,7984.605372390099,7984.602783891613
2022-04-19 11:00:00+00:00,10.0,7984.602844496615,7984.600256127529
2022-04-19 12:00:00+00:00,10.0,7984.600319956228,7984.597728363444
2022-04-19 13:00:00+00:00,10.0,7984.597792062576,7984.5952005993595
2022-04-19 14:00:00+00:00,10.0,7975.717301665642,7975.715165370179
2022-04-19 15:00:00+00:00,10.0,7969.443069623172,7969.441254912217
2022-04-19 16:00:00+00:00,10.0,7969.448125410475,7969.446310440386
2022-04-19 17:00:00+00:00,10.0,7979.539473848887,7979.5371446660865
2022-04-19 18:00:00+00:00,10.0,7979.544529635854,7979.542200194255
2022-04-19 19:00:00+00:00,10.0,7969.438009140663,7969.4361993840475
2022-04-19 20:00:00+00:00,45.0,35805.29717996756,35805.291523598666
2022-04-19 21:00:00+00:00,65.0,51691.20000147572,51691.1936634793
2022-04-19 22:00:00+00:00,70.0,55654.06656925672,55654.06058445259
2022-04-19 23:00:00+00:00,70.0,55654.0169658233,55654.01099179887
2022-04-20 00:00:00+00:00,75.0,59624.939193833976,59624.933217606165
2022-04-20 01:00:00+00:00,75.0,59628.11692788022,59628.110809856065
2022-04-20 02:00:00+00:00,75.0,59630.47283775176,59630.46661100686
2022-04-20 03:00:00+00:00,75.0,59634.691566313784,59634.685138648965
2022-04-20 04:00:00+00:00,10.0,7969.430425460715,7969.428616091794
2022-04-20 05:00:00+00:00,10.0,7984.615480609931,7984.612894947952
2022-04-20 06:00:00+00:00,10.0,7984.610424823299,7984.607839419783
2022-04-20 07:00:00+00:00,10.0,7965.403491408326,7965.401887905035
2022-04-20 08:00:00+00:00,64.0,50910.067777425895,50909.966654692376
2022-04-20 09:00:00+00:00,70.0,55669.904105978654,55669.89717187558
2022-04-20 10:00:00+00:00,75.0,59638.21658665024,59638.209709362935
2022-04-20 11:00:00+00:00,75.0,59631.8611256413,59631.854524863134
2022-04-20 12:00:00+00:00,75.0,59631.897730045705,59631.89104891198
2022-04-20 13:00:00+00:00,75.0,59631.16720185539,59631.160567934996
2022-04-20 14:00:00+00:00,75.0,59631.76988042107,59631.76321474101
2022-04-20 15:00:00+00:00,75.0,59636.2990740978,59636.29219679834
2022-04-20 16:00:00+00:00,75.0,59632.93864127135,59632.931984304196
2022-04-20 17:00:00+00:00,75.0,59632.9020450305,59632.89546025534
2022-04-20 18:00:00+00:00,45.0,35814.33842796342,35814.3322371241
2022-04-20 19:00:00+00:00,75.0,59631.31305413081,59631.306664130396
2022-04-20 20:00:00+00:00,80.0,63593.53665138486,63593.53069464426
2022-04-20 21:00:00+00:00,75.0,59633.15758570841,59633.15112859729
2022-04-20 22:00:00+00:00,80.0,63539.561144999745,63539.557875909995
2022-04-20 23:00:00+00:00,80.0,63533.81776954043,63533.8147959098
2022-04-21 00:00:00+00:00,80.0,63535.172695736466,63535.16967745914
2022-04-21 01:00:00+00:00,80.0,63543.10014446694,63543.09674562843
2022-04-21 02:00:00+00:00,80.0,63546.63918900865,63546.63561534686
2022-04-21 03:00:00+00:00,80.0,63564.47594983506,63564.47151872776
2022-04-21 04:00:00+00:00,70.0,55711.86142999955,55711.85255692728
2022-04-21 05:00:00+00:00,70.0,55711.99372083182,55711.984804003885
2022-04-21 06:00:00+00:00,70.0,55711.96071901375,55711.951742234734
2022-04-21 07:00:00+00:00,80.0,63618.69418590742,63618.687002814135
2022-04-21 08:00:00+00:00,80.0,63610.26120603579,63610.25438182793
2022-04-21 09:00:00+00:00,80.0,63586.21597755942,63586.21028985527
2022-04-21 10:00:00+00:00,80.0,63572.01938532087,63572.014366756186
2022-04-21 11:00:00+00:00,80.0,63560.269775707304,63560.26531929099
2022-04-21 12:00:00+00:00,80.0,63548.60108629721,63548.597160276506
2022-04-21 13:00:00+00:00,80.0,63553.41419138762,63553.41002309357
2022-04-21 14:00:00+00:00,80.0,63553.090615599634,63553.08646929075
2022-04-21 15:00:00+00:00,75.0,59682.97928328373,59682.96993122792
2022-04-21 16:00:00+00:00,70.0,55711.92800069929,55711.918680465584
2022-04-21 17:00:00+00:00,70.0,55712.010560893206,55712.00133488846
2022-04-21 18:00:00+00:00,55.0,43809.162000993056,43809.152546545614
2022-04-21 19:00:00+00:00,80.0,63596.22633274036,63596.220235630266
2022-04-21 20:00:00+00:00,80.0,63524.33317819315,63524.3306250644
2022-04-21 21:00:00+00:00,80.0,63512.826226099314,63512.82424295133
2022-04-21 22:00:00+00:00,80.0,63553.27241990286,63553.268468304836
2022-04-21 23:00:00+00:00,80.0,63553.23197370368,63553.228024079486
2022-04-22 00:00:00+00:00,80.0,63553.231995172086,63553.228024079486
2022-04-22 01:00:00+00:00,80.0,63553.27240379351,63553.268468304836
2022-04-22 02:00:00+00:00,80.0,63553.21170767802,63553.207801966804
2022-04-22 03:00:00+00:00,75.0,59720.6369220387,59720.62622559169
2022-04-22 04:00:00+00:00,80.0,63654.48888836342,63654.48014225199
2022-04-22 05:00:00+00:00,65.0,51794.25770250223,51794.246032929055
2022-04-22 06:00:00+00:00,80.0,63654.509183947026,63654.50036436467
2022-04-22 07:00:00+00:00,80.0,63654.32723647955,63654.31836535058
2022-04-22 08:00:00+00:00,45.0,35902.10482815182,35902.09379504316
2022-04-22 09:00:00+00:00,80.0,63590.1392086004,63590.133379714556
2022-04-22 10:00:00+00:00,80.0,63685.49124294895,63685.48064098546
2022-04-22 11:00:00+00:00,60.0,47821.32989767528,47821.318001548156
2022-04-22 12:00:00+00:00,80.0,63532.90784704077,63532.904800839344
2022-04-22 13:00:00+00:00,80.0,63533.65611502397,63533.65301900839
2022-04-22 14:00:00+00:00,80.0,63677.40210441488,63677.39179591476
2022-04-22 15:00:00+00:00,80.0,63654.38819558162,63654.37903168861
2022-04-22 16:00:00+00:00,80.0,63654.44878041762,63654.43969802664
2022-04-22 17:00:00+00:00,80.0,63654.48915416765,63654.48014225199
2022-04-22 18:00:00+00:00,80.0,63654.347556158784,63654.33858746325
2022-04-22 19:00:00+00:00,50.0,39870.245363823815,39870.2343353339
2022-04-22 20:00:00+00:00,70.0,55754.61251332802,55754.6014244386
2022-04-22 21:00:00+00:00,75.0,59726.40802362168,59726.397025309896
2022-04-22 22:00:00+00:00,80.0,63573.61679090041,63573.61191365765
2022-04-22 23:00:00+00:00,80.0,63573.53588512856,63573.53102520695
2022-04-23 00:00:00+00:00,80.0,63573.43477641794,63573.42991464356
2022-04-23 01:00:00+00:00,80.0,63573.53587170142,63573.53102520695
2022-04-23 02:00:00+00:00,80.0,63573.47519574943,63573.470358868915
2022-04-23 03:00:00+00:00,80.0,63521.785004617006,63521.78263886713
2022-04-23 04:00:00+00:00,80.0,63654.81243349242,63654.80369605482
2022-04-23 05:00:00+00:00,70.0,55770.03660273508,55770.024739747205
2022-04-23 06:00:00+00:00,75.0,59757.49165674744,59757.478990880765
2022-04-23 07:00:00+00:00,80.0,63635.49962941486,63635.49157844852
2022-04-23 08:00:00+00:00,80.0,63572.64626909154,63572.64125224917
2022-04-23 09:00:00+00:00,80.0,63514.56546895283,63514.56334464153
2022-04-23 10:00:00+00:00,80.0,63499.1756694949,63499.17431689452
2022-04-23 11:00:00+00:00,80.0,63598.693711128115,63598.68733337682
2022-04-23 12:00:00+00:00,80.0,63499.25656559202,63499.255205345224
2022-04-23 13:00:00+00:00,80.0,63499.25655844125,63499.255205345224
2022-04-23 14:00:00+00:00,80.0,63515.859717438696,63515.85755985284
2022-04-23 15:00:00+00:00,80.0,63583.46556656617,63583.46008253123
2022-04-23 16:00:00+00:00,75.0,59752.798200042205,59752.78565060361
2022-04-23 17:00:00+00:00,65.0,51817.16458222691,51817.15155304661
2022-04-23 18:00:00+00:00,70.0,55783.08027729816,55783.067607676996
2022-04-23 19:00:00+00:00,80.0,63543.34284502539,63543.33941098055
2022-04-23 20:00:00+00:00,80.0,63534.76826306525,63534.7652352056
2022-04-23 21:00:00+00:00,80.0,63524.43425222951,63524.43173562778
2022-04-23 22:00:00+00:00,80.0,63533.999769168826,63533.99679492389
2022-04-23 23:00:00+00:00,80.0,63536.52765510875,63536.52455900848
2022-04-24 00:00:00+00:00,80.0,63538.145497743666,63538.14232802262
2022-04-24 01:00:00+00:00,80.0,63540.61271878767,63540.60942576919
2022-04-24 02:00:00+00:00,80.0,63536.608547458825,63536.60544745919
2022-04-24 03:00:00+00:00,80.0,63538.52973638105,63538.526548163485
2022-04-24 04:00:00+00:00,80.0,63543.24172016519,63543.238300417164
2022-04-24 05:00:00+00:00,80.0,63605.10417130816,63605.09774309536
2022-04-24 06:00:00+00:00,80.0,63614.58882011372,63614.581913940754
2022-04-24 07:00:00+00:00,80.0,63631.839151227505,63631.831376054026
2022-04-24 08:00:00+00:00,80.0,63620.49402259308,63620.48677084237
2022-04-24 09:00:00+00:00,80.0,63618.431295233844,63618.42411534934
2022-04-24 10:00:00+00:00,80.0,63600.39229291338,63600.38599084167
2022-04-24 11:00:00+00:00,80.0,63587.34839611772,63587.34272816517
2022-04-24 12:00:00+00:00,80.0,63576.933467239025,63576.92834013664
2022-04-24 13:00:00+00:00,80.0,63628.54282765853,63628.53517168772
2022-04-24 14:00:00+00:00,80.0,63635.358002762674,63635.35002365978
2022-04-24 15:00:00+00:00,80.0,63692.81179244596,63692.80104577444
2022-04-24 16:00:00+00:00,70.0,55804.505355785164,55804.49163408638
2022-04-24 17:00:00+00:00,65.0,51825.82376726359,51825.81040891839
2022-04-24 18:00:00+00:00,50.0,39913.45682428938,39913.44350572082
2022-04-24 19:00:00+00:00,65.0,51816.415328244235,51816.40251707155
2022-04-24 20:00:00+00:00,80.0,63728.181804623186,63728.16952084609
2022-04-24 21:00:00+00:00,80.0,63639.64513397965,63639.63711154726
2022-04-24 22:00:00+00:00,80.0,63661.142282833636,63661.13321732265
2022-04-24 23:00:00+00:00,80.0,63664.47909161049,63664.46986591431
2022-04-25 00:00:00+00:00,80.0,63664.47910435501,63664.46986591431
2022-04-25 01:00:00+00:00,80.0,63664.62066594887,63664.61142070305
2022-04-25 02:00:00+00:00,80.0,63675.500672115864,63675.49091732314
2022-04-25 03:00:00+00:00,70.0,55787.92388221191,55787.91115685751
2022-04-25 04:00:00+00:00,40.0,31946.428042929187,31946.41646695074
2022-04-25 05:00:00+00:00,10.0,8000.2353334095,8000.23194922666
2022-04-25 06:00:00+00:00,10.0,8002.91490032446,8002.9113791563295
2022-04-25 07:00:00+00:00,10.0,7996.997102071702,7996.993883434295
2022-04-25 08:00:00+00:00,45.0,35934.50993973092,35934.49714451056
2022-04-25 09:00:00+00:00,45.0,35929.91471826985,35929.902194401926
2022-04-25 10:00:00+00:00,55.0,43896.36829930523,43896.35418628308
2022-04-25 11:00:00+00:00,55.0,43882.85746879668,43882.84407308432
2022-04-25 12:00:00+00:00,60.0,47868.80148492439,47868.78730126949
2022-04-25 13:00:00+00:00,60.0,47864.85117344121,47864.83718224778
2022-04-25 14:00:00+00:00,60.0,47861.470993232935,47861.45718349725
2022-04-25 15:00:00+00:00,55.0,43894.21882677034,43894.20485009237
2022-04-25 16:00:00+00:00,10.0,7997.9197831320425,7997.916517325171
2022-04-25 17:00:00+00:00,10.0,8003.271333282016,8003.267793892258
2022-04-25 18:00:00+00:00,10.0,8003.733937758844,8003.730374719738
2022-04-25 19:00:00+00:00,10.0,8001.0088687641955,8001.005445036546
2022-04-25 20:00:00+00:00,10.0,7998.245881369807,7998.242598892084
2022-04-25 21:00:00+00:00,70.0,55795.23090563529,55795.21780783973
2022-04-25 22:00:00+00:00,70.0,55805.82770478682,55805.81410485239
2022-04-25 23:00:00+00:00,70.0,55787.98997366794,55787.97728039581
2022-04-26 00:00:00+00:00,70.0,55788.70087339041,55788.68810843254
2022-04-26 01:00:00+00:00,70.0,55797.13201751293,55802.90464728247
2022-04-26 02:00:00+00:00,65.0,51820.62502157246,51831.349670024654
2022-04-26 03:00:00+00:00,45.0,35929.307872152094,35940.40968947194
2022-04-26 04:00:00+00:00,10.0,8001.410808269329,8004.685464235528
2022-04-26 05:00:00+00:00,10.0,8007.346297307409,8011.432744174089
2022-04-26 06:00:00+00:00,10.0,8007.346297307409,8012.249046796318
2022-04-26 07:00:00+00:00,10.0,7999.883956238576,8005.61333508389
2022-04-26 08:00:00+00:00,40.0,31945.23149449745,31971.50493110173
2022-04-26 09:00:00+00:00,45.0,35926.244556773105,35959.50938262305
2022-04-26 10:00:00+00:00,50.0,39913.290699636396,39954.35526405862
2022-04-26 11:00:00+00:00,50.0,39903.407425096375,39948.586184239866
2022-04-26 12:00:00+00:00,50.0,39907.50699997249,39956.76649062495
2022-04-26 13:00:00+00:00,50.0,39908.86982575536,39962.21282600675
2022-04-26 14:00:00+00:00,55.0,43890.190156558674,43953.38738066992
2022-04-26 15:00:00+00:00,10.0,7994.689135474194,8006.951425380238
2022-04-26 16:00:00+00:00,10.0,7999.921874638315,8012.98018995337
2022-04-26 17:00:00+00:00,10.0,8005.071193323009,8018.9231710297345
2022-04-26 18:00:00+00:00,10.0,8006.527259873025,8021.1837834556
2022-04-26 19:00:00+00:00,10.0,8002.293038568724,8017.774884001656
2022-04-26 20:00:00+00:00,10.0,7996.951599992014,8013.264358005941
2022-04-26 21:00:00+00:00,45.0,35928.29336422544,36005.590232686394
2022-04-26 22:00:00+00:00,65.0,51831.39677382016,51948.61411507826
2022-04-26 23:00:00+00:00,65.0,51821.65878120979,51944.20674088625
