seed,year,aware_eur,blind_lagged_eur,blind_horizon_eur,saving_vs_lagged_pct,saving_vs_horizon_pct,surrogate,carbon_price_eur_per_t
7,2021,623771472.4808388,680155604.8913926,680128643.1385837,8.289887197144724,8.286251612294102,hard,160.0
7,2022,673379366.5333781,675880941.3804834,675946391.8230755,0.3701206372228533,0.3797675852331956,hard,160.0
7,2023,668884057.3815638,669754476.118163,669797851.7703646,0.1299608688909518,0.1364283845320763,hard,160.0
7,2024,634680003.8297127,656855447.1709374,656741050.5642111,3.3760005244279903,3.359169754280713,hard,160.0
7,2025,1120804863.1776261,1167943979.6466167,1168012305.5424898,4.036076840196855,4.04169049768169,hard,160.0
1,2021,636056755.31063,679897636.2811966,679918331.1506546,6.448159050877275,6.451006515120102,hard,160.0
1,2022,672409694.1549295,675639220.1916289,675646584.8446238,0.4779956432640835,0.4790804486103726,hard,160.0
1,2023,647685847.2374028,669504765.1648786,669629801.022499,3.25896379872703,3.2770276579071886,hard,160.0
1,2024,619634429.0498216,657227807.4330026,657217512.3113967,5.7199920572461815,5.7185151882818115,hard,160.0
1,2025,1113700811.9197068,1169346010.839131,1169150484.424985,4.7586598323872416,4.742731859068555,hard,160.0
19,2021,646934457.0923753,680627513.8719102,680746962.8174573,4.950293088779799,4.966971220134387,hard,160.0
19,2022,639878421.218694,676783701.3545461,676717505.3169703,5.453039141159601,5.4437906229455635,hard,160.0
19,2023,670853553.3107069,668574999.5104194,668498554.4202144,-0.3408075087994635,-0.3522818224393796,hard,160.0
19,2024,643122679.206001,655799473.0869998,655767575.1841736,1.9330289823695848,1.9282588003258925,hard,160.0
19,2025,1101882075.482613,1168672432.7138476,1168724687.3590188,5.7150622673743126,5.719277824741665,hard,160.0
0,2021,645460343.0371128,680757506.6232803,680778976.13804,5.184983381417241,5.187973533096539,hard,160.0
0,2022,676584236.9211793,676491441.9312111,676549524.7726035,-0.013717097396424491,-0.005130762391334167,hard,160.0
0,2023,647636234.323785,669963795.1237428,669863916.3139341,3.3326518481247116,3.3182384434829086,hard,160.0
0,2024,636270504.9059966,657415484.992769,657436017.4174819,3.2163799863955163,3.219402641587389,hard,160.0
0,2025,1114405062.2151055,1169294049.5208755,1169287576.728257,4.694198805532362,4.693671223867465,hard,160.0
42,2021,669303642.5931057,680645579.8122256,680655808.6946478,1.6663499412203464,1.6678276974250967,hard,160.0
42,2022,680932533.2271988,677044521.8557063,677033996.3251289,-0.5742622894039351,-0.575825870374425,hard,160.0
42,2023,655031611.0263468,669685306.3713977,669452247.6613492,2.1881464630678646,2.154094886585135,hard,160.0
42,2024,656765107.8854967,657561495.069183,657713532.1013234,0.1211121985788519,0.14420019804009782,hard,160.0
42,2025,1112570282.0204518,1168673465.2030818,1168463501.491584,4.800586721020567,4.783480134363003,hard,160.0
23,2021,621127237.0033013,680737609.4029934,680766213.4733204,8.756732634762232,8.760566445525633,hard,160.0
23,2022,662460353.602597,676858531.9771444,676759721.1608003,2.1272064536867727,2.1129164622381187,hard,160.0
23,2023,642791648.5205325,668973756.8288363,668944567.1762288,3.913772108552651,3.9095793491669797,hard,160.0
23,2024,631944543.1632974,656618904.4205899,656535719.1476309,3.7577902632982405,3.7455960532139545,hard,160.0
23,2025,1103725544.9426734,1168879366.354109,1168821403.7503715,5.574041538149405,5.569358894252481,hard,160.0
37,2021,638767421.2480199,680866108.4833536,680898264.6469768,6.1831080605714925,6.18753866567722,hard,160.0
37,2022,672121411.4378493,676562447.3070096,676606960.4251244,0.6564118193135611,0.6629475086181159,hard,160.0
37,2023,646662962.7457025,669410903.529616,669467908.8602291,3.3982029070590247,3.406428570019452,hard,160.0
37,2024,643709627.3544208,657565324.7645472,657517658.0655167,2.107121055248423,2.100024317479252,hard,160.0
37,2025,1104025443.9366922,1168113871.2448888,1167991082.2342322,5.486487994521962,5.476551942090265,hard,160.0
13,2021,670880638.8889383,680587468.3414683,680568639.5610346,1.426242754099589,1.4235155881330346,hard,160.0
13,2022,663923464.1303475,676315037.2433213,676343378.8004736,1.8322190740401398,1.8363327060513812,hard,160.0
13,2023,651951661.4470623,669476145.7432443,669484539.8930081,2.6176413316006304,2.6188623338109984,hard,160.0
13,2024,613668057.0864606,658303640.0103446,658070373.4777418,6.780394366827841,6.747350766852763,hard,160.0
13,2025,1133165893.864567,1168815542.260416,1168899717.764685,3.0500662514210584,3.0570478679259607,hard,160.0
53,2021,629269921.355168,681258338.2648302,681244515.3428367,7.631233849126471,7.629359623029405,hard,160.0
53,2022,641860666.4814386,676230330.9003689,676191266.569543,5.082538130634971,5.077054641990652,hard,160.0
53,2023,657606123.094763,669947287.0365045,670059027.8734549,1.8421096973662368,1.8584787698799128,hard,160.0
53,2024,625636352.2720388,657744602.0530585,657541286.139824,4.88156796434334,4.85215674518128,hard,160.0
53,2025,1114302420.8773217,1168288000.163095,1168397236.448845,4.62091361703936,4.6298308386911,hard,160.0
31,2021,662033978.1999738,680335375.0888081,680357626.9586287,2.6900551638146486,2.6932377962111187,hard,160.0
31,2022,664679662.9504887,676741667.8565031,676755460.1443632,1.7823647455046436,1.7843664225920703,hard,160.0
31,2023,683030558.7328285,670147243.6683764,670171881.7983024,-1.92246035273218,-1.9187132859143265,hard,160.0
31,2024,632539782.3372843,658211504.1994913,658204476.5074633,3.9002238183953604,3.8991977548314347,hard,160.0
31,2025,1122810013.6967177,1169578529.7631598,1169406876.7826731,3.998749538939695,3.984657864690761,hard,160.0
