seed,year,aware_eur,blind_lagged_eur,blind_horizon_eur,saving_vs_lagged_pct,saving_vs_horizon_pct,surrogate,carbon_price_eur_per_t
42,2021,719918.5128925814,719507.4698364169,719489.3296150801,-0.05712839315733183,-0.05965109694272574,hard,0.0
42,2022,1918939.1267718659,1917786.013741138,1918775.5246020353,-0.060127304217768664,-0.008526384026318915,hard,0.0
42,2023,880365.6823796196,881266.2058178997,881270.5258703672,0.10218517768354987,0.10267488406627125,hard,0.0
42,2024,684962.0214115876,685510.4897642231,685230.907896059,0.08000874688644802,0.03924027380740527,hard,0.0
42,2025,1199607.8746144504,1200387.454351944,1199781.2238088942,0.06494400909199848,0.01444840034197738,hard,0.0
37,2021,718658.0091786974,719845.9820112946,719742.675177402,0.16503152928324194,0.15070191557521123,hard,0.0
37,2022,1914883.2964002301,1913597.1067187341,1913621.231831698,-0.06721319116652767,-0.06595163909861777,hard,0.0
37,2023,883715.8914270411,882506.7193331803,882917.7563341703,-0.1370156246260031,-0.09039744496527223,hard,0.0
37,2024,685596.7062222196,685821.211074994,685659.0355865416,0.0327351865397133,0.009090431407892166,hard,0.0
37,2025,1198821.1839313728,1201924.9536658763,1200692.1538534474,0.2582332386923957,0.15582428152544978,hard,0.0
23,2021,713712.6826103558,714382.843107762,714271.1651926584,0.09380971335913978,0.07818915413616195,hard,0.0
23,2022,1925874.4211210555,1927308.707420328,1926928.55188764,0.07441912620174948,0.05470523365030323,hard,0.0
23,2023,883148.5963928492,883582.0209586206,883247.2735450022,0.04905312189366738,0.011172086810632023,hard,0.0
23,2024,686941.1345552804,686695.1824560616,686777.240178688,-0.035816779482734394,-0.023864270247196194,hard,0.0
23,2025,1201333.1111644432,1200879.3017660198,1201033.4716534156,-0.0377897593668273,-0.02494847296929238,hard,0.0
53,2021,717867.898393002,716983.632690903,717265.9702400046,-0.1233313651498891,-0.08391979795109819,hard,0.0
53,2022,1930618.2943085441,1929678.050421818,1929901.7210187418,-0.0487254278774989,-0.037130040457398976,hard,0.0
53,2023,878324.5296376192,878898.9524217931,878682.1258488767,0.06535709054962052,0.04069688010462723,hard,0.0
53,2024,688533.6976702149,688693.2653241715,688148.3079157015,0.023169626013618834,-0.05600388027991859,hard,0.0
53,2025,1200954.2279344741,1201859.953496566,1201314.4932402002,0.07536032459163759,0.02998925824613823,hard,0.0
31,2021,719846.5303140709,719217.8152213574,719377.2399166588,-0.08741650712864726,-0.06523564708085501,hard,0.0
31,2022,1922107.335887303,1920633.4476515804,1922007.0778183765,-0.07673969426726575,-0.0052163215257476,hard,0.0
31,2023,878116.8607361907,878678.355840284,878327.7553602341,0.06390223457323894,0.024010925620456675,hard,0.0
31,2024,685560.0566024168,685887.714551467,685596.3863139395,0.047771368709302556,0.00529899402154062,hard,0.0
31,2025,1196843.9401180716,1198634.8834548488,1197474.7831664318,0.14941525242574996,0.05268111339197367,hard,0.0
