time,m_dot,cost_eur,true_cost_eur
2023-01-14 23:00:00+00:00,80.0,63836.857973799946,63824.679860706296
2023-01-15 00:00:00+00:00,80.0,63836.291979965215,63824.11559474024
2023-01-15 01:00:00+00:00,80.0,63826.46844563509,63813.846975990185
2023-01-15 02:00:00+00:00,80.0,63788.906270478015,63775.92296971088
2023-01-15 03:00:00+00:00,80.0,63772.189724609496,63758.77578302673
2023-01-15 04:00:00+00:00,80.0,63761.76691494072,63747.900795294976
2023-01-15 05:00:00+00:00,80.0,63765.762807958665,63751.40164946447
2023-01-15 06:00:00+00:00,80.0,63779.21569887066,63764.333852828764
2023-01-15 07:00:00+00:00,80.0,63792.33589563335,63776.93573496183
2023-01-15 08:00:00+00:00,80.0,63809.11876943821,63793.192884765485
2023-01-15 09:00:00+00:00,80.0,63804.989630249685,63788.59244911193
2023-01-15 10:00:00+00:00,80.0,63784.576999492296,63767.74664533623
2023-01-15 11:00:00+00:00,80.0,63768.69316480214,63751.415168203894
2023-01-15 12:00:00+00:00,80.0,63765.72966559434,63747.97185217812
2023-01-15 13:00:00+00:00,80.0,63765.89618731166,63747.65100937655
2023-01-15 14:00:00+00:00,80.0,63809.219518388156,63790.39687044867
2023-01-15 15:00:00+00:00,80.0,63836.95850583697,63817.59649564352
2023-01-15 16:00:00+00:00,80.0,63848.51346508945,63828.64758300384
2023-01-15 17:00:00+00:00,80.0,63837.55777994985,63817.23034987436
2023-01-15 18:00:00+00:00,80.0,63831.86348767365,63811.06309321251
2023-01-15 19:00:00+00:00,80.0,63787.14164833481,63765.930602128064
2023-01-15 20:00:00+00:00,80.0,63814.8470323127,63793.10528341298
2023-01-15 21:00:00+00:00,80.0,63848.979206550364,63826.70214435045
2023-01-15 22:00:00+00:00,80.0,63853.44138072992,63830.674935293195
2023-01-15 23:00:00+00:00,80.0,63863.3312907585,63840.06916654312
2023-01-16 00:00:00+00:00,80.0,63865.92934146637,63842.18071641619
2023-01-16 01:00:00+00:00,80.0,63865.92880847121,63841.69777393315
2023-01-16 02:00:00+00:00,80.0,63874.05371316815,63849.331613007125
2023-01-16 03:00:00+00:00,80.0,63884.842829879766,63859.628221339815
2023-01-16 04:00:00+00:00,80.0,63897.42998597169,63871.72326551581
2023-01-16 05:00:00+00:00,80.0,63968.092187222486,63941.85475538005
2023-01-16 06:00:00+00:00,80.0,64034.09251008356,64007.34033375078
2023-01-16 07:00:00+00:00,80.0,64043.117083168276,64015.89108381606
2023-01-16 08:00:00+00:00,80.0,64048.51131038929,64020.81509579246
2023-01-16 09:00:00+00:00,75.0,60062.87032563597,60036.43982157254
2023-01-16 10:00:00+00:00,75.0,60064.853628688536,60037.98409636438
2023-01-16 11:00:00+00:00,80.0,64045.314532492404,64016.21341556199
2023-01-16 12:00:00+00:00,70.0,56085.245889204954,56059.32961912993
