aware,horizon,lagged,annual,constant,saving_vs_horizon_pct,saving_vs_lagged_pct,year,price_co2_eur_per_t
417894763.2707707,425682753.4944026,425673386.19737506,425633671.65216607,419632623.3956133,1.8295291880398592,1.8273688651508881,2021,100.0
426661462.88742244,423866116.3032001,423873162.75815964,423584212.3028925,421107908.8177316,-0.6594880969968234,-0.6578147366347104,2022,100.0
409433941.8660607,418736631.96007013,418884561.9826568,418938088.74870455,419748653.6511744,2.2216088548222706,2.25613951296381,2023,100.0
412844996.80283564,411326923.4464402,411232647.3237944,411033030.2741471,421148240.4633161,-0.3690673451851238,-0.3920772072776835,2024,100.0
700065799.051831,730741901.4447076,730872862.2026007,731324321.2766026,729747314.1274524,4.1979394273448225,4.215105628347968,2025,100.0
