time,m_dot,cost_eur,true_cost_eur
2022-11-30 16:00:00+00:00,10.0,8160.69784745772,8161.1543685341985
2022-11-30 17:00:00+00:00,10.0,8158.5312245955,8158.980009489356
2022-11-30 18:00:00+00:00,10.0,8150.730930459989,8151.1523169279235
2022-11-30 19:00:00+00:00,50.0,40623.6752058618,40625.95998381014
2022-11-30 20:00:00+00:00,60.0,48661.9370462745,48664.39112816168
2022-11-30 21:00:00+00:00,65.0,52679.813470098474,52681.53543395888
2022-11-30 22:00:00+00:00,75.0,60730.57080491267,60732.47163106023
2022-11-30 23:00:00+00:00,70.0,56719.74502288781,56721.607825987616
2022-12-01 00:00:00+00:00,70.0,56720.10752752486,56721.97165587927
2022-12-01 01:00:00+00:00,70.0,56713.60090390544,56715.440043062525
2022-12-01 02:00:00+00:00,70.0,56696.237344908186,56698.01085872928
2022-12-01 03:00:00+00:00,70.0,56688.676481994946,56690.42240670346
2022-12-01 04:00:00+00:00,70.0,56699.57005581617,56701.35462868586
2022-12-01 05:00:00+00:00,60.0,48686.634194359736,48688.365010691865
2022-12-01 06:00:00+00:00,10.0,8149.190429022951,8149.445762489814
2022-12-01 07:00:00+00:00,10.0,8151.974911287171,8152.23621120075
2022-12-01 08:00:00+00:00,10.0,8151.130091999067,8151.389581676922
2022-12-01 09:00:00+00:00,10.0,8149.269277764117,8149.524886744378
2022-12-01 10:00:00+00:00,10.0,8147.63227736347,8147.884377199763
2022-12-01 11:00:00+00:00,40.0,32527.489758198135,32528.68099819167
2022-12-01 12:00:00+00:00,10.0,8147.855457845075,8148.108562587693
2022-12-01 13:00:00+00:00,10.0,8152.4479867236,8152.710956728108
2022-12-01 14:00:00+00:00,10.0,8151.908587486787,8152.170274321925
2022-12-01 15:00:00+00:00,10.0,8150.577091665236,8150.835711894955
2022-12-01 16:00:00+00:00,10.0,8157.427847824959,8157.701059715912
2022-12-01 17:00:00+00:00,10.0,8153.669813534958,8153.934745198711
2022-12-01 18:00:00+00:00,10.0,8150.538412533352,8150.796149767697
2022-12-01 19:00:00+00:00,40.0,32520.91501214998,32522.074974051684
2022-12-01 20:00:00+00:00,55.0,44653.94356391315,44655.53797122797
2022-12-01 21:00:00+00:00,65.0,52716.219451411635,52718.037107381766
2022-12-01 22:00:00+00:00,70.0,56723.33401734635,56725.17682397246
2022-12-01 23:00:00+00:00,65.0,52677.04618175091,52678.72035444889
2022-12-02 00:00:00+00:00,70.0,56720.146280787136,56721.971655879366
2022-12-02 01:00:00+00:00,70.0,56733.352810481934,56735.22545907515
2022-12-02 02:00:00+00:00,70.0,56732.3021895449,56734.16861986607
2022-12-02 03:00:00+00:00,70.0,56729.35136298194,56731.20600503407
2022-12-02 04:00:00+00:00,65.0,52702.71716993889,52703.38018535868
2022-12-02 05:00:00+00:00,55.0,44660.63861592899,44661.188701539075
2022-12-02 06:00:00+00:00,45.0,36582.198629612925,36582.61406504182
2022-12-02 07:00:00+00:00,10.0,8148.4345001311285,8148.480241286821
2022-12-02 08:00:00+00:00,10.0,8146.488002698017,8146.533116260247
2022-12-02 09:00:00+00:00,40.0,32525.263770660928,32525.610333735836
2022-12-02 10:00:00+00:00,45.0,36580.055174000154,36580.478937627726
2022-12-02 11:00:00+00:00,45.0,36573.18744566869,36573.6061643095
2022-12-02 12:00:00+00:00,10.0,8147.916165171867,8147.9620763277635
2022-12-02 13:00:00+00:00,60.0,48701.37411982803,48702.015991645836
2022-12-02 14:00:00+00:00,50.0,40614.60341711587,40615.08537907901
2022-12-02 15:00:00+00:00,55.0,44644.2383711222,44644.77974079359
2022-12-02 16:00:00+00:00,10.0,8150.805133020697,8150.85204790354
2022-12-02 17:00:00+00:00,45.0,36576.430871977806,36576.84603426634
2022-12-02 18:00:00+00:00,10.0,8147.502586720442,8147.548078551176
2022-12-02 19:00:00+00:00,75.0,60713.02707530338,60713.769633576856
2022-12-02 20:00:00+00:00,60.0,48690.57456962946,48691.19279166726
2022-12-02 21:00:00+00:00,55.0,44639.65104073447,44640.17946505741
2022-12-02 22:00:00+00:00,75.0,60725.2445675595,60725.999923376825
2022-12-02 23:00:00+00:00,65.0,52698.62080178087,52698.329144781295
2022-12-03 00:00:00+00:00,75.0,60732.98023587794,60732.75743676269
2022-12-03 01:00:00+00:00,80.0,64729.47373527382,64729.30452295103
2022-12-03 02:00:00+00:00,80.0,64718.08944001888,64717.92416512947
2022-12-03 03:00:00+00:00,80.0,64738.41328101848,64738.24005105047
2022-12-03 04:00:00+00:00,70.0,56725.326428569846,56725.05639257124
2022-12-03 05:00:00+00:00,75.0,60762.43976951477,60762.20115225097
2022-12-03 06:00:00+00:00,60.0,48725.921858605994,48725.56495312858
2022-12-03 07:00:00+00:00,45.0,36596.40632715434,36596.03264771267
2022-12-03 08:00:00+00:00,10.0,8152.496453300385,8152.362237693968
2022-12-03 09:00:00+00:00,60.0,48708.14929700892,48707.813594588515
2022-12-03 10:00:00+00:00,60.0,48693.847998466445,48693.524484490976
2022-12-03 11:00:00+00:00,65.0,52752.318361704616,52752.00343722368
2022-12-03 12:00:00+00:00,65.0,52739.3218270788,52739.00911890881
2022-12-03 13:00:00+00:00,55.0,44682.56709354297,44682.210927064916
2022-12-03 14:00:00+00:00,50.0,40629.42725256256,40629.071788156485
2022-12-03 15:00:00+00:00,10.0,8151.862840460731,8151.729394602181
2022-12-03 16:00:00+00:00,50.0,40629.3894918876,40629.035793884264
2022-12-03 17:00:00+00:00,50.0,40640.80693887884,40640.44597817682
2022-12-03 18:00:00+00:00,60.0,48709.11251521225,48708.78185050889
2022-12-03 19:00:00+00:00,70.0,56737.22091785943,56736.960652476584
2022-12-03 20:00:00+00:00,55.0,44675.49890613787,44675.15368637525
2022-12-03 21:00:00+00:00,70.0,56726.501835040224,56726.24859797282
2022-12-03 22:00:00+00:00,80.0,64762.401597368764,64762.233999385266
2022-12-03 23:00:00+00:00,80.0,64781.100374761416,64780.927210711925
2022-12-04 00:00:00+00:00,80.0,64786.82419079087,64793.519165563914
2022-12-04 01:00:00+00:00,80.0,64773.116857065324,64779.82379198779
2022-12-04 02:00:00+00:00,80.0,64742.2803913728,64749.014610356804
2022-12-04 03:00:00+00:00,75.0,60806.57070731889,60812.737702536455
2022-12-04 04:00:00+00:00,75.0,60807.138531813915,60813.306189719646
2022-12-04 05:00:00+00:00,75.0,60745.13334223307,60751.36068975762
2022-12-04 06:00:00+00:00,80.0,64763.542093758944,64770.26082971188
2022-12-04 07:00:00+00:00,75.0,60807.13566520303,60813.306189719646
2022-12-04 08:00:00+00:00,65.0,52755.658846522885,52760.87642323719
2022-12-04 09:00:00+00:00,70.0,56756.11743989853,56761.836818915544
2022-12-04 10:00:00+00:00,70.0,56782.155826027,56787.141971303645
2022-12-04 11:00:00+00:00,70.0,56755.3766118215,56760.42325532645
2022-12-04 12:00:00+00:00,65.0,52731.002733935835,52735.61369449785
2022-12-04 13:00:00+00:00,65.0,52731.11765329834,52735.72835474276
2022-12-04 14:00:00+00:00,65.0,52754.774624922764,52759.3319851587
2022-12-04 15:00:00+00:00,60.0,48713.503015916176,48717.66674235744
2022-12-04 16:00:00+00:00,60.0,48711.38618437243,48715.55495718253
2022-12-04 17:00:00+00:00,60.0,48711.40080015817,48715.569828909116
2022-12-04 18:00:00+00:00,65.0,52747.53429755676,52752.10838972953
2022-12-04 19:00:00+00:00,70.0,56764.954743304304,56769.97853162059
